,Ticker,Parametro Utilizado,Resultado 12 meses,Resultado 3 meses,Total de operações,Operações vencedoras,Operações perdedoras,Operações vencedoras(%),Operações Perdedoras(%),Maior DD da operação,Maior ganho da operação,Lucro Médio
2023-01-18,MACY34.SA,-2.4,-56.14,-12.2,13,1,12,7.69,92.31,-2.05,0.12,-0.14
2023-01-18,MACY34.SA,-2.5,-51.09,-10.9,13,2,11,15.38,84.62,-1.95,0.22,-0.12
2023-01-18,MACY34.SA,-2.6,-48.78,-9.91,11,1,10,9.09,90.91,-1.85,0.13,-0.11
2023-01-18,MACY34.SA,-2.7,-44.14,-8.7,11,2,9,18.18,81.82,-1.75,0.23,-0.1
2023-01-18,MACY34.SA,-2.8,-40.09,-7.71,10,2,8,20.0,80.0,-1.65,0.32,-0.09
2023-01-18,MACY34.SA,-2.9,-39.1,-7.14,8,1,7,12.5,87.5,-1.55,0.3,-0.08
2023-01-18,MACY34.SA,-3.0,-39.57,-6.35,8,1,7,12.5,87.5,-1.45,0.4,-0.07
2023-01-18,MACY34.SA,-3.1,-35.8,-5.55,8,1,7,12.5,87.5,-1.35,0.5,-0.06
2023-01-18,MACY34.SA,-3.2,-33.57,-4.74,8,1,7,12.5,87.5,-1.25,0.6,-0.05
2023-01-18,MACY34.SA,-3.3,-34.64,-3.95,8,1,7,12.5,87.5,-1.15,0.7,-0.04
2023-01-18,MACY34.SA,-3.4,-31.29,-3.15,8,1,7,12.5,87.5,-1.05,0.8,-0.04
2023-01-18,MACY34.SA,-3.5,-29.92,-3.24,7,0,7,0.0,100.0,-0.95,0.0,-0.04
2023-01-18,MACY34.SA,-3.6,-27.05,-2.65,5,1,4,20.0,80.0,-0.85,0.07,-0.03
2023-01-18,MACY34.SA,-3.7,-24.73,-2.16,5,1,4,20.0,80.0,-0.75,0.17,-0.02
2023-01-18,MACY34.SA,-3.8,-22.09,-1.65,5,1,4,20.0,80.0,-0.65,0.27,-0.02
2023-01-18,MACY34.SA,-3.9,-23.29,-1.16,5,1,4,20.0,80.0,-0.55,0.37,-0.01
2023-01-18,MACY34.SA,-4.0,-20.87,-0.65,5,1,4,20.0,80.0,-0.45,0.47,-0.01
2023-01-18,MATD3.SA,-0.5,21.03,3.52,81,41,40,50.62,49.38,-8.27,7.14,0.04
2023-01-18,MATD3.SA,-0.6,15.21,7.59,80,41,39,51.25,48.75,-8.27,7.26,0.08
2023-01-18,MATD3.SA,-0.7,30.71,15.77,81,43,38,53.09,46.91,-8.13,7.37,0.18
2023-01-18,MATD3.SA,-0.8,45.63,23.37,81,43,38,53.09,46.91,-7.99,7.48,0.26
2023-01-18,MATD3.SA,-0.9,53.15,25.97,78,41,37,52.56,47.44,-7.99,7.6,0.29
2023-01-18,MATD3.SA,-1.0,47.45,22.35,77,40,37,51.95,48.05,-7.85,6.75,0.25
2023-01-18,MATD3.SA,-1.1,34.01,7.27,69,34,35,49.28,50.72,-7.71,6.92,0.08
2023-01-18,MATD3.SA,-1.2,42.0,8.85,70,35,35,50.0,50.0,-7.57,6.92,0.1
2023-01-18,MATD3.SA,-1.3,43.0,11.63,69,34,35,49.28,50.72,-7.57,7.08,0.13
2023-01-18,MATD3.SA,-1.4,48.74,14.78,66,33,33,50.0,50.0,-7.43,7.08,0.16
2023-01-18,MATD3.SA,-1.5,40.44,9.67,60,31,29,51.67,48.33,-7.29,7.25,0.11
2023-01-18,MATD3.SA,-1.6,45.16,14.32,63,35,28,55.56,44.44,-7.29,7.41,0.16
2023-01-18,MATD3.SA,-1.7,46.31,10.55,60,33,27,55.0,45.0,-7.15,7.41,0.12
2023-01-18,MATD3.SA,-1.8,45.25,6.87,58,32,26,55.17,44.83,-7.01,5.24,0.08
2023-01-18,MATD3.SA,-1.9,53.02,10.84,55,32,23,58.18,41.82,-6.87,5.39,0.12
2023-01-18,MATD3.SA,-2.0,52.57,9.38,56,33,23,58.93,41.07,-6.87,5.39,0.1
2023-01-18,MATD3.SA,-2.1,44.34,8.58,54,32,22,59.26,40.74,-6.73,5.26,0.1
2023-01-18,MATD3.SA,-2.2,47.6,8.67,50,30,20,60.0,40.0,-6.59,5.26,0.1
2023-01-18,MATD3.SA,-2.3,56.09,13.93,51,31,20,60.78,39.22,-6.59,5.39,0.15
2023-01-18,MATD3.SA,-2.4,50.46,7.49,47,28,19,59.57,40.43,-6.45,3.73,0.08
2023-01-18,MATD3.SA,-2.5,60.1,9.49,45,27,18,60.0,40.0,-6.31,3.73,0.11
2023-01-18,MATD3.SA,-2.6,51.14,11.54,44,26,18,59.09,40.91,-6.17,3.84,0.13
2023-01-18,MATD3.SA,-2.7,58.36,15.72,42,26,16,61.9,38.1,-6.17,3.94,0.17
2023-01-18,MATD3.SA,-2.8,59.38,14.04,40,24,16,60.0,40.0,-6.03,4.05,0.16
2023-01-18,MATD3.SA,-2.9,55.9,8.93,39,23,16,58.97,41.03,-5.89,4.16,0.1
2023-01-18,MATD3.SA,-3.0,58.43,12.71,36,23,13,63.89,36.11,-5.89,4.26,0.14
2023-01-18,MATD3.SA,-3.1,51.36,10.91,35,22,13,62.86,37.14,-5.75,4.37,0.12
2023-01-18,MATD3.SA,-3.2,48.39,12.17,32,21,11,65.62,34.38,-5.61,4.48,0.14
2023-01-18,MATD3.SA,-3.3,28.97,8.14,30,19,11,63.33,36.67,-5.47,4.58,0.09
2023-01-18,MATD3.SA,-3.4,26.97,10.82,29,20,9,68.97,31.03,-5.47,4.69,0.12
2023-01-18,MATD3.SA,-3.5,25.88,8.41,26,18,8,69.23,30.77,-5.33,4.8,0.09
2023-01-18,MATD3.SA,-3.6,25.75,8.65,25,17,8,68.0,32.0,-5.19,4.9,0.1
2023-01-18,MATD3.SA,-3.7,19.54,9.97,25,17,8,68.0,32.0,-5.19,5.01,0.11
2023-01-18,MATD3.SA,-3.8,25.24,12.65,25,17,8,68.0,32.0,-5.05,5.12,0.14
2023-01-18,MATD3.SA,-3.9,31.63,15.46,24,17,7,70.83,29.17,-4.91,5.22,0.17
2023-01-18,MATD3.SA,-4.0,31.4,16.78,24,17,7,70.83,29.17,-4.77,5.33,0.19
2023-01-18,MBLY3.SA,-0.5,64.79,42.87,78,41,37,52.56,47.44,-6.67,12.62,0.48
2023-01-18,MBLY3.SA,-0.6,83.49,48.32,79,43,36,54.43,45.57,-6.67,12.62,0.54
2023-01-18,MBLY3.SA,-0.7,109.8,51.45,81,45,36,55.56,44.44,-6.39,12.62,0.57
2023-01-18,MBLY3.SA,-0.8,125.7,56.73,80,45,35,56.25,43.75,-6.39,12.62,0.63
2023-01-18,MBLY3.SA,-0.9,146.28,67.39,83,49,34,59.04,40.96,-6.39,12.94,0.75
2023-01-18,MBLY3.SA,-1.0,156.21,70.89,81,48,33,59.26,40.74,-6.11,12.94,0.79
2023-01-18,MBLY3.SA,-1.1,164.4,66.19,79,47,32,59.49,40.51,-6.11,12.94,0.74
2023-01-18,MBLY3.SA,-1.2,173.12,70.09,77,47,30,61.04,38.96,-6.11,13.27,0.78
2023-01-18,MBLY3.SA,-1.3,185.08,71.21,75,46,29,61.33,38.67,-5.83,13.27,0.79
2023-01-18,MBLY3.SA,-1.4,199.36,71.6,74,45,29,60.81,39.19,-5.83,13.27,0.8
2023-01-18,MBLY3.SA,-1.5,213.69,78.76,72,46,26,63.89,36.11,-5.83,13.59,0.88
2023-01-18,MBLY3.SA,-1.6,206.46,82.46,71,46,25,64.79,35.21,-5.56,13.59,0.92
2023-01-18,MBLY3.SA,-1.7,214.73,82.45,70,45,25,64.29,35.71,-5.56,13.59,0.92
2023-01-18,MBLY3.SA,-1.8,224.52,84.63,62,42,20,67.74,32.26,-5.56,13.92,0.94
2023-01-18,MBLY3.SA,-1.9,226.63,90.99,63,44,19,69.84,30.16,-5.28,13.92,1.01
2023-01-18,MBLY3.SA,-2.0,239.19,89.94,61,43,18,70.49,29.51,-5.28,13.92,1.0
2023-01-18,MBLY3.SA,-2.1,220.53,84.59,61,43,18,70.49,29.51,-5.0,13.92,0.94
2023-01-18,MBLY3.SA,-2.2,227.74,84.33,60,43,17,71.67,28.33,-5.0,14.24,0.94
2023-01-18,MBLY3.SA,-2.3,221.51,74.73,60,43,17,71.67,28.33,-5.0,14.24,0.83
2023-01-18,MBLY3.SA,-2.4,230.84,74.88,57,41,16,71.93,28.07,-4.72,14.24,0.83
2023-01-18,MBLY3.SA,-2.5,223.19,76.12,55,39,16,70.91,29.09,-4.72,14.56,0.85
2023-01-18,MBLY3.SA,-2.6,210.97,76.66,52,37,15,71.15,28.85,-4.72,14.56,0.85
2023-01-18,MBLY3.SA,-2.7,208.39,81.56,51,36,15,70.59,29.41,-4.44,14.56,0.91
2023-01-18,MBLY3.SA,-2.8,207.96,70.19,49,35,14,71.43,28.57,-4.44,8.22,0.78
2023-01-18,MBLY3.SA,-2.9,215.57,73.44,48,36,12,75.0,25.0,-4.44,8.22,0.82
2023-01-18,MBLY3.SA,-3.0,211.99,71.56,46,35,11,76.09,23.91,-4.17,8.22,0.8
2023-01-18,MBLY3.SA,-3.1,190.61,66.35,44,33,11,75.0,25.0,-4.17,8.22,0.74
2023-01-18,MBLY3.SA,-3.2,174.16,69.35,44,33,11,75.0,25.0,-3.89,8.55,0.77
2023-01-18,MBLY3.SA,-3.3,170.23,69.84,42,32,10,76.19,23.81,-3.89,8.55,0.78
2023-01-18,MBLY3.SA,-3.4,175.49,67.64,40,31,9,77.5,22.5,-3.89,8.55,0.75
2023-01-18,MBLY3.SA,-3.5,170.73,60.51,36,27,9,75.0,25.0,-3.61,8.88,0.67
2023-01-18,MBLY3.SA,-3.6,174.44,59.26,35,26,9,74.29,25.71,-3.61,8.88,0.66
2023-01-18,MBLY3.SA,-3.7,169.64,57.62,33,25,8,75.76,24.24,-3.61,8.88,0.64
2023-01-18,MBLY3.SA,-3.8,178.07,57.45,32,24,8,75.0,25.0,-3.33,9.21,0.64
2023-01-18,MBLY3.SA,-3.9,172.18,43.48,28,20,8,71.43,28.57,-3.33,9.21,0.48
2023-01-18,MBLY3.SA,-4.0,171.94,46.59,28,20,8,71.43,28.57,-3.33,9.21,0.52
2023-01-18,MCDC34.SA,-0.5,-27.59,-1.45,63,27,36,42.86,57.14,-3.27,3.68,-0.02
2023-01-18,MCDC34.SA,-0.6,-18.7,1.37,60,24,36,40.0,60.0,-3.18,3.78,0.02
2023-01-18,MCDC34.SA,-0.7,-19.12,4.16,57,23,34,40.35,59.65,-3.07,3.88,0.05
2023-01-18,MCDC34.SA,-0.8,-18.08,-2.52,53,21,32,39.62,60.38,-2.97,3.98,-0.03
2023-01-18,MCDC34.SA,-0.9,-10.11,0.18,50,22,28,44.0,56.0,-2.86,4.08,0.0
2023-01-18,MCDC34.SA,-1.0,-13.34,-4.63,45,20,25,44.44,55.56,-2.77,3.43,-0.05
2023-01-18,MCDC34.SA,-1.1,-9.01,-2.66,44,19,25,43.18,56.82,-2.68,3.53,-0.03
2023-01-18,MCDC34.SA,-1.2,-9.33,-2.3,37,17,20,45.95,54.05,-2.57,3.63,-0.03
2023-01-18,MCDC34.SA,-1.3,-9.0,-3.24,35,15,20,42.86,57.14,-2.47,3.72,-0.04
2023-01-18,MCDC34.SA,-1.4,-4.44,-0.05,33,14,19,42.42,57.58,-2.36,3.82,-0.0
2023-01-18,MCDC34.SA,-1.5,-3.42,2.89,32,15,17,46.88,53.12,-2.27,3.93,0.03
2023-01-18,MCDC34.SA,-1.6,-4.68,1.2,30,14,16,46.67,53.33,-2.18,2.61,0.01
2023-01-18,MCDC34.SA,-1.7,-1.83,1.16,27,13,14,48.15,51.85,-2.07,2.36,0.01
2023-01-18,MCDC34.SA,-1.8,-1.45,0.8,24,12,12,50.0,50.0,-1.97,2.46,0.01
2023-01-18,MCDC34.SA,-1.9,-0.58,1.25,22,10,12,45.45,54.55,-1.86,2.56,0.01
2023-01-18,MCDC34.SA,-2.0,0.24,0.6,19,8,11,42.11,57.89,-1.77,2.66,0.01
2023-01-18,MCDC34.SA,-2.1,1.43,2.46,19,8,11,42.11,57.89,-1.68,2.76,0.03
2023-01-18,MCDC34.SA,-2.2,5.81,4.34,18,8,10,44.44,55.56,-1.57,2.86,0.05
2023-01-18,MCDC34.SA,-2.3,6.6,4.71,16,8,8,50.0,50.0,-1.47,2.96,0.05
2023-01-18,MCDC34.SA,-2.4,10.14,6.32,16,9,7,56.25,43.75,-1.36,3.06,0.07
2023-01-18,MCDC34.SA,-2.5,7.01,5.21,15,9,6,60.0,40.0,-1.27,3.16,0.06
2023-01-18,MCDC34.SA,-2.6,8.63,5.49,13,8,5,61.54,38.46,-1.18,3.26,0.06
2023-01-18,MCDC34.SA,-2.7,10.2,6.8,13,9,4,69.23,30.77,-1.07,3.36,0.08
2023-01-18,MCDC34.SA,-2.8,11.26,8.11,13,10,3,76.92,23.08,-0.97,3.47,0.09
2023-01-18,MCDC34.SA,-2.9,7.18,6.28,10,7,3,70.0,30.0,-0.86,3.57,0.07
2023-01-18,MCDC34.SA,-3.0,8.95,7.05,9,6,3,66.67,33.33,-0.77,3.67,0.08
2023-01-18,MCDC34.SA,-3.1,10.7,7.93,9,6,3,66.67,33.33,-0.68,3.77,0.09
2023-01-18,MCDC34.SA,-3.2,10.47,6.82,8,6,2,75.0,25.0,-0.57,3.87,0.08
2023-01-18,MCDC34.SA,-3.3,9.64,5.04,6,4,2,66.67,33.33,-0.47,3.95,0.06
2023-01-18,MCDC34.SA,-3.4,8.46,5.6,5,4,1,80.0,20.0,-0.36,4.06,0.06
2023-01-18,MCDC34.SA,-3.5,9.74,6.07,5,4,1,80.0,20.0,-0.27,4.16,0.07
2023-01-18,MCDC34.SA,-3.6,10.13,5.64,4,3,1,75.0,25.0,-0.18,4.26,0.06
2023-01-18,MCDC34.SA,-3.7,4.27,1.16,2,1,1,50.0,50.0,-0.07,1.23,0.01
2023-01-18,MCDC34.SA,-3.8,4.87,1.35,2,2,0,100.0,0.0,0.0,1.32,0.02
2023-01-18,MCDC34.SA,-3.9,3.6,1.56,2,2,0,100.0,0.0,0.0,1.42,0.02
2023-01-18,MCDC34.SA,-4.0,4.11,1.75,2,2,0,100.0,0.0,0.0,1.52,0.02
2023-01-18,MDIA3.SA,-0.5,14.33,5.39,70,39,31,55.71,44.29,-6.61,5.0,0.06
2023-01-18,MDIA3.SA,-0.6,4.82,8.43,67,38,29,56.72,43.28,-6.52,5.1,0.09
2023-01-18,MDIA3.SA,-0.7,-3.44,11.78,66,39,27,59.09,40.91,-6.41,5.2,0.13
2023-01-18,MDIA3.SA,-0.8,-0.14,9.5,64,40,24,62.5,37.5,-6.32,3.78,0.11
2023-01-18,MDIA3.SA,-0.9,2.18,8.46,60,37,23,61.67,38.33,-6.21,3.88,0.09
2023-01-18,MDIA3.SA,-1.0,-0.49,8.58,58,36,22,62.07,37.93,-6.12,3.49,0.1
2023-01-18,MDIA3.SA,-1.1,4.4,11.2,55,34,21,61.82,38.18,-6.01,3.57,0.12
2023-01-18,MDIA3.SA,-1.2,6.75,8.9,52,32,20,61.54,38.46,-5.92,3.68,0.1
2023-01-18,MDIA3.SA,-1.3,9.99,8.48,48,28,20,58.33,41.67,-5.81,3.79,0.09
2023-01-18,MDIA3.SA,-1.4,16.12,11.54,47,28,19,59.57,40.43,-5.72,3.87,0.13
2023-01-18,MDIA3.SA,-1.5,-3.22,0.35,39,23,16,58.97,41.03,-5.61,2.86,0.0
2023-01-18,MDIA3.SA,-1.6,-3.02,1.06,37,23,14,62.16,37.84,-5.52,2.97,0.01
2023-01-18,MDIA3.SA,-1.7,3.37,3.73,37,23,14,62.16,37.84,-5.41,3.05,0.04
2023-01-18,MDIA3.SA,-1.8,5.73,7.38,37,23,14,62.16,37.84,-5.32,3.16,0.08
2023-01-18,MDIA3.SA,-1.9,4.68,7.05,34,20,14,58.82,41.18,-5.21,3.27,0.08
2023-01-18,MDIA3.SA,-2.0,1.01,5.62,32,18,14,56.25,43.75,-5.12,3.32,0.06
2023-01-18,MDIA3.SA,-2.1,1.84,5.21,28,15,13,53.57,46.43,-5.01,3.43,0.06
2023-01-18,MDIA3.SA,-2.2,-4.12,3.8,26,16,10,61.54,38.46,-4.92,3.52,0.04
2023-01-18,MDIA3.SA,-2.3,-3.73,6.54,27,18,9,66.67,33.33,-4.81,3.64,0.07
2023-01-18,MDIA3.SA,-2.4,-3.42,4.96,24,17,7,70.83,29.17,-4.72,3.72,0.06
2023-01-18,MDIA3.SA,-2.5,-4.94,6.64,24,17,7,70.83,29.17,-4.61,3.84,0.07
2023-01-18,MDIA3.SA,-2.6,-0.25,8.95,24,17,7,70.83,29.17,-4.52,3.92,0.1
2023-01-18,MDIA3.SA,-2.7,-1.97,7.34,22,15,7,68.18,31.82,-4.41,4.04,0.08
2023-01-18,MDIA3.SA,-2.8,-2.58,5.36,21,14,7,66.67,33.33,-4.32,3.43,0.06
2023-01-18,MDIA3.SA,-2.9,-2.67,3.03,19,12,7,63.16,36.84,-4.21,3.54,0.03
2023-01-18,MDIA3.SA,-3.0,-4.86,1.31,18,11,7,61.11,38.89,-4.12,3.3,0.01
2023-01-18,MDIA3.SA,-3.1,-6.43,-0.2,17,10,7,58.82,41.18,-4.01,2.42,-0.0
2023-01-18,MDIA3.SA,-3.2,-6.79,-1.12,15,8,7,53.33,46.67,-3.92,2.53,-0.01
2023-01-18,MDIA3.SA,-3.3,-8.06,0.36,14,8,6,57.14,42.86,-3.81,2.61,0.0
2023-01-18,MDIA3.SA,-3.4,-7.81,-0.54,13,7,6,53.85,46.15,-3.73,2.72,-0.01
2023-01-18,MDIA3.SA,-3.5,-6.04,0.8,13,8,5,61.54,38.46,-3.61,2.83,0.01
2023-01-18,MDIA3.SA,-3.6,-3.69,2.06,13,8,5,61.54,38.46,-3.53,2.91,0.02
2023-01-18,MDIA3.SA,-3.7,-1.23,3.37,13,8,5,61.54,38.46,-3.41,3.02,0.04
2023-01-18,MDIA3.SA,-3.8,-0.59,4.62,13,9,4,69.23,30.77,-3.33,3.13,0.05
2023-01-18,MDIA3.SA,-3.9,-3.62,4.28,12,8,4,66.67,33.33,-3.22,3.23,0.05
2023-01-18,MDIA3.SA,-4.0,-2.31,5.52,12,8,4,66.67,33.33,-3.13,3.32,0.06
2023-01-18,MDNE3.SA,-0.5,34.54,-3.79,79,40,39,50.63,49.37,-7.23,8.21,-0.04
2023-01-18,MDNE3.SA,-0.6,52.29,0.49,79,40,39,50.63,49.37,-7.08,8.21,0.01
2023-01-18,MDNE3.SA,-0.7,62.0,1.08,76,38,38,50.0,50.0,-6.92,8.4,0.01
2023-01-18,MDNE3.SA,-0.8,62.57,6.05,73,37,36,50.68,49.32,-6.92,8.4,0.07
2023-01-18,MDNE3.SA,-0.9,71.72,1.31,71,35,36,49.3,50.7,-6.77,5.97,0.01
2023-01-18,MDNE3.SA,-1.0,78.75,9.13,72,36,36,50.0,50.0,-6.77,6.11,0.1
2023-01-18,MDNE3.SA,-1.1,80.19,12.63,69,35,34,50.72,49.28,-6.62,6.25,0.14
2023-01-18,MDNE3.SA,-1.2,95.76,18.27,68,35,33,51.47,48.53,-6.46,6.25,0.2
2023-01-18,MDNE3.SA,-1.3,106.99,25.37,69,36,33,52.17,47.83,-6.46,6.39,0.28
2023-01-18,MDNE3.SA,-1.4,106.62,22.02,65,35,30,53.85,46.15,-6.31,6.53,0.24
2023-01-18,MDNE3.SA,-1.5,116.53,27.01,62,34,28,54.84,45.16,-6.15,6.68,0.3
2023-01-18,MDNE3.SA,-1.6,116.37,28.82,64,37,27,57.81,42.19,-6.15,6.68,0.32
2023-01-18,MDNE3.SA,-1.7,117.65,30.58,61,35,26,57.38,42.62,-6.0,6.82,0.34
2023-01-18,MDNE3.SA,-1.8,106.93,24.94,57,32,25,56.14,43.86,-5.85,6.96,0.28
2023-01-18,MDNE3.SA,-1.9,92.27,17.42,52,29,23,55.77,44.23,-5.85,6.96,0.19
2023-01-18,MDNE3.SA,-2.0,101.98,19.16,51,28,23,54.9,45.1,-5.69,7.1,0.21
2023-01-18,MDNE3.SA,-2.1,87.67,14.35,49,27,22,55.1,44.9,-5.54,7.24,0.16
2023-01-18,MDNE3.SA,-2.2,98.04,18.44,47,26,21,55.32,44.68,-5.54,7.24,0.2
2023-01-18,MDNE3.SA,-2.3,93.65,12.06,43,22,21,51.16,48.84,-5.38,7.39,0.13
2023-01-18,MDNE3.SA,-2.4,91.27,11.54,39,20,19,51.28,48.72,-5.23,7.53,0.13
2023-01-18,MDNE3.SA,-2.5,89.86,11.06,37,20,17,54.05,45.95,-5.23,7.67,0.12
2023-01-18,MDNE3.SA,-2.6,95.88,11.93,34,18,16,52.94,47.06,-5.08,7.67,0.13
2023-01-18,MDNE3.SA,-2.7,92.2,7.24,33,19,14,57.58,42.42,-4.92,7.81,0.08
2023-01-18,MDNE3.SA,-2.8,93.72,6.24,32,18,14,56.25,43.75,-4.92,7.95,0.07
2023-01-18,MDNE3.SA,-2.9,98.13,9.99,34,20,14,58.82,41.18,-4.77,7.95,0.11
2023-01-18,MDNE3.SA,-3.0,96.46,13.11,34,20,14,58.82,41.18,-4.62,8.1,0.15
2023-01-18,MDNE3.SA,-3.1,95.42,12.82,31,17,14,54.84,45.16,-4.62,8.24,0.14
2023-01-18,MDNE3.SA,-3.2,85.9,-0.09,29,15,14,51.72,48.28,-4.46,6.85,-0.0
2023-01-18,MDNE3.SA,-3.3,84.03,1.85,28,14,14,50.0,50.0,-4.46,7.04,0.02
2023-01-18,MDNE3.SA,-3.4,79.61,0.94,26,13,13,50.0,50.0,-4.31,7.04,0.01
2023-01-18,MDNE3.SA,-3.5,65.67,4.18,27,14,13,51.85,48.15,-4.15,7.22,0.05
2023-01-18,MDNE3.SA,-3.6,64.11,5.65,26,13,13,50.0,50.0,-4.15,7.22,0.06
2023-01-18,MDNE3.SA,-3.7,54.5,8.19,26,13,13,50.0,50.0,-4.0,7.41,0.09
2023-01-18,MDNE3.SA,-3.8,35.65,7.27,24,11,13,45.83,54.17,-3.85,7.59,0.08
2023-01-18,MDNE3.SA,-3.9,36.75,8.85,23,11,12,47.83,52.17,-3.85,7.59,0.1
2023-01-18,MDNE3.SA,-4.0,37.86,9.27,22,11,11,50.0,50.0,-3.69,7.78,0.1
2023-01-18,MEAL3.SA,-0.5,9.75,1.33,78,39,39,50.0,50.0,-9.82,9.73,0.01
2023-01-18,MEAL3.SA,-0.6,26.62,1.21,76,37,39,48.68,51.32,-9.48,9.73,0.01
2023-01-18,MEAL3.SA,-0.7,25.17,-0.06,70,35,35,50.0,50.0,-9.45,7.76,-0.0
2023-01-18,MEAL3.SA,-0.8,33.4,2.9,66,33,33,50.0,50.0,-9.45,7.76,0.03
2023-01-18,MEAL3.SA,-0.9,43.08,5.0,66,33,33,50.0,50.0,-9.45,7.76,0.06
2023-01-18,MEAL3.SA,-1.0,17.08,11.75,65,33,32,50.77,49.23,-9.09,7.76,0.13
2023-01-18,MEAL3.SA,-1.1,28.37,16.84,63,33,30,52.38,47.62,-9.09,7.76,0.19
2023-01-18,MEAL3.SA,-1.2,35.68,15.98,62,33,29,53.23,46.77,-9.09,8.22,0.18
2023-01-18,MEAL3.SA,-1.3,34.64,16.35,61,32,29,52.46,47.54,-8.73,8.22,0.18
2023-01-18,MEAL3.SA,-1.4,43.33,20.98,63,34,29,53.97,46.03,-8.73,8.22,0.23
2023-01-18,MEAL3.SA,-1.5,46.37,22.97,62,34,28,54.84,45.16,-8.73,8.22,0.26
2023-01-18,MEAL3.SA,-1.6,40.23,19.69,60,33,27,55.0,45.0,-8.73,8.19,0.22
2023-01-18,MEAL3.SA,-1.7,49.88,27.93,57,32,25,56.14,43.86,-8.36,8.19,0.31
2023-01-18,MEAL3.SA,-1.8,36.07,19.33,54,29,25,53.7,46.3,-8.36,8.19,0.21
2023-01-18,MEAL3.SA,-1.9,39.85,22.07,55,30,25,54.55,45.45,-8.36,8.19,0.25
2023-01-18,MEAL3.SA,-2.0,48.93,27.84,55,30,25,54.55,45.45,-8.36,8.62,0.31
2023-01-18,MEAL3.SA,-2.1,60.96,35.64,54,31,23,57.41,42.59,-8.0,8.62,0.4
2023-01-18,MEAL3.SA,-2.2,66.98,32.5,49,29,20,59.18,40.82,-8.0,8.62,0.36
2023-01-18,MEAL3.SA,-2.3,49.79,24.99,46,27,19,58.7,41.3,-8.0,8.62,0.28
2023-01-18,MEAL3.SA,-2.4,40.45,17.75,43,25,18,58.14,41.86,-7.64,5.66,0.2
2023-01-18,MEAL3.SA,-2.5,40.28,20.39,42,24,18,57.14,42.86,-7.64,5.66,0.23
2023-01-18,MEAL3.SA,-2.6,38.45,19.01,42,24,18,57.14,42.86,-7.64,5.86,0.21
2023-01-18,MEAL3.SA,-2.7,51.93,22.26,43,26,17,60.47,39.53,-7.64,5.86,0.25
2023-01-18,MEAL3.SA,-2.8,49.4,15.13,39,24,15,61.54,38.46,-7.33,5.86,0.17
2023-01-18,MEAL3.SA,-2.9,34.06,5.51,34,19,15,55.88,44.12,-7.27,5.86,0.06
2023-01-18,MEAL3.SA,-3.0,22.21,-7.77,28,13,15,46.43,53.57,-7.27,5.64,-0.09
2023-01-18,MEAL3.SA,-3.1,9.34,-6.83,27,12,15,44.44,55.56,-6.91,5.64,-0.08
2023-01-18,MEAL3.SA,-3.2,10.6,-5.56,26,11,15,42.31,57.69,-6.91,6.02,-0.06
2023-01-18,MEAL3.SA,-3.3,16.31,-2.71,24,11,13,45.83,54.17,-6.91,6.02,-0.03
2023-01-18,MEAL3.SA,-3.4,8.99,-1.2,24,11,13,45.83,54.17,-6.91,6.02,-0.01
2023-01-18,MEAL3.SA,-3.5,4.71,-3.63,20,8,12,40.0,60.0,-6.55,6.02,-0.04
2023-01-18,MEAL3.SA,-3.6,1.69,-7.27,18,7,11,38.89,61.11,-6.55,4.17,-0.08
2023-01-18,MEAL3.SA,-3.7,-0.85,-4.41,18,8,10,44.44,55.56,-6.55,4.26,-0.05
2023-01-18,MEAL3.SA,-3.8,-7.22,-4.68,16,7,9,43.75,56.25,-6.55,4.29,-0.05
2023-01-18,MEAL3.SA,-3.9,-7.4,-2.98,17,8,9,47.06,52.94,-6.18,4.57,-0.03
2023-01-18,MEAL3.SA,-4.0,-7.19,-0.89,17,8,9,47.06,52.94,-6.18,4.63,-0.01
2023-01-18,MEGA3.SA,-0.5,-46.05,-15.6,78,31,47,39.74,60.26,-6.99,4.45,-0.17
2023-01-18,MEGA3.SA,-0.6,-28.38,-7.7,75,31,44,41.33,58.67,-6.91,4.55,-0.09
2023-01-18,MEGA3.SA,-0.7,-12.13,0.61,73,36,37,49.32,50.68,-6.82,4.64,0.01
2023-01-18,MEGA3.SA,-0.8,-7.5,-1.25,70,35,35,50.0,50.0,-6.74,4.74,-0.01
2023-01-18,MEGA3.SA,-0.9,-8.76,4.54,70,36,34,51.43,48.57,-6.65,4.84,0.05
2023-01-18,MEGA3.SA,-1.0,-2.52,3.5,68,35,33,51.47,48.53,-6.48,4.93,0.04
2023-01-18,MEGA3.SA,-1.1,10.5,9.62,66,36,30,54.55,45.45,-6.39,5.03,0.11
2023-01-18,MEGA3.SA,-1.2,20.41,10.24,62,34,28,54.84,45.16,-6.3,5.13,0.11
2023-01-18,MEGA3.SA,-1.3,31.08,16.24,62,36,26,58.06,41.94,-6.22,5.22,0.18
2023-01-18,MEGA3.SA,-1.4,30.92,15.35,58,34,24,58.62,41.38,-6.13,5.32,0.17
2023-01-18,MEGA3.SA,-1.5,16.6,16.39,54,32,22,59.26,40.74,-6.04,5.51,0.18
2023-01-18,MEGA3.SA,-1.6,20.23,15.87,52,30,22,57.69,42.31,-5.87,5.61,0.18
2023-01-18,MEGA3.SA,-1.7,22.87,16.57,49,27,22,55.1,44.9,-5.79,5.71,0.18
